School ID,Name,SEMIS,GPS,Tehsil,UnionCouncil
1739,GBPS : ARAB NIZAMANI,401030266,"25.1017570402056, 68.9385495845681",Matli,Tharo Kot @ Ali Muhammad Bozdar
1741,GBPS : THAROO KOT,401030275,"25.0862966941969, 68.9405301837527",Matli,Tharo Kot @ Ali Muhammad Bozdar
1742,GBPS : MUHAMMAD MOOSA BHURGARI,401030276,"25.083332011341, 68.9574287872674",Matli,Tharo Kot @ Ali Muhammad Bozdar
1743,GBPS : NOOR AHMED ARAIN,401030281,"25.0919697828739, 68.8831829143188",Matli,Tharo Kot @ Ali Muhammad Bozdar
1744,GBPS : MOLVI MUHAMMAD YAQOOB @ ALLAH BACHA,401030282,"25.0586256103171, 68.8765874540794",Matli,Thari
1745,GBPS : DHANI BUX BUBAR,401030286,"25.0436092528123, 68.9468675760017",Matli,Tharo Kot @ Ali Muhammad Bozdar
1746,GBPS : MASTER YAQOOB,401030287,"0, 0",Matli,Tharo Kot @ Ali Muhammad Bozdar
1747,GBPS : ASHRAF GUJJAR,401030288,"25.0506306269771, 68.9022003217258",Matli,Tharo Kot @ Ali Muhammad Bozdar
1748,GBPS : MUHAMMAD ARAB KHASKHELI,401030289,"25.0644, 68.9114",Matli,Tharo Kot @ Ali Muhammad Bozdar
1749,GBPS : HAJI BASHIR NIZAMANI,401030290,"25.0485758545363, 68.8770918835526",Matli,Thari
1750,GBPS : DOULAT BAGRANI,401030293,"25.0562586170041, 68.8576430240014",Matli,Thari
1751,GBPS : ALLAN KHASKHELI,401030297,"25.0629152655136, 68.875456902632",Matli,Thari
1752,GBPS : HAJI MOHARRAM KHASKHELI,401030298,"25.0672203578069, 68.8388102546765",Matli,Thari
1756,GBPS : ALI BUX NIZAMANI,401030317,"25.0941490179125, 68.8905801141368",Matli,Thari
1757,GBELS : HAJI KHAMISO JALALANI,401030332,"25.1066107888768, 68.9497682119295",Matli,Tharo Kot @ Ali Muhammad Bozdar
1758,GBPS : SOOMAR KHASKHELI,401030333,"25.0947680020949, 68.9569797365697",Matli,Tharo Kot @ Ali Muhammad Bozdar
1759,GBPS : HAJI MEVO BHURGRI,401030334,"25.1029268059888, 68.9592070007671",Matli,Tharo Kot @ Ali Muhammad Bozdar
1760,GBPS : SHAH MUHAMMAD PUNJABI,401030336,"25.04103871162, 68.966627050671",Matli,Tharo Kot @ Ali Muhammad Bozdar
1761,GBPS : MUHAMMAD SANAULLAH,401030467,"25.0552624316114, 68.9473840631194",Matli,Tharo Kot @ Ali Muhammad Bozdar
1762,GBPS : HAMZO KHAN NIZAMANI,401030513,"25.0801672572683, 68.891540434263",Matli,Thari
1763,GBPS : GUL MUHAMMAD NIZAMANI,401030528,"25.0845132312022, 68.8684238237027",Matli,Thari
1764,GBPS : MUHAMMAD RAMZAN KHASKHELI,401030529,"25.0871054526972, 68.9472642142998",Matli,Tharo Kot @ Ali Muhammad Bozdar
1765,GBPS : HAJI KHAMISO KHASKHELI,401030530,"25.0467541546591, 68.9257878125911",Matli,Tharo Kot @ Ali Muhammad Bozdar
1766,GBPS : HAJI ZAHOOR AHMED NIZAMANI,401030534,"25.0686, 68.8925",Matli,Tharee
1767,GBPS : HAJI JANI JALALANI,401030538,"25.0609253528172, 68.92966780245",Matli,Tharo Kot @ Ali Muhammad Bozdar
1768,GBPS : PIR BUX NIZAMANI,401030556,"25.0765793169847, 68.8469619214867",Matli,Thari
1769,GBPS : JAN MUHAMMAD BOZDAR,401030559,"25.0842044766574, 68.9250407771351",Matli,Tharo Kot @ Ali Muhammad Bozdar
1770,GBPS : ARAB KHASKHELI,401030561,"25.0861, 68.9475",Matli,Tharo Kot @ Ali Muhammad Bozdar
1771,GBPS : MITHO CHANDIO,401030563,"25.0161096379376, 68.9269038014552",Matli,Tharo Kot @ Ali Muhammad Bozdar
1772,GBPS : BAGO RIND,401030583,"25.0708, 68.9425",Matli,Tharo Kot @ Ali Muhammad Bozdar
1774,GBLSS : ALI MUHAMMAD BOZDAR,401030674,"25.0692526519332, 68.9483209315253",Matli,Tharo Kot @ Ali Muhammad Bozdar
1775,GBHS : ALLAH DAD BHURGRI,401030679,"25.0828717012271, 68.9008277087728",Matli,Tharo Kot @ Ali Muhammad Bozdar
1776,GBLSS : GEHUL PUR,401030680,"25.0719508535687, 68.8771158488581",Matli,Thari
1777,GBHS : THARI,401030690,"25.0641521280439, 68.8281476703402",Matli,Thari
1860,GBPS : ALTAF JAT,401030008,"25.1760982230572, 68.9666940833336",Matli,Dumbalo
1861,GBPS : PIR SAKHI USMAN SHAH,401030021,"25.1829160101882, 68.9386222758821",Matli,Dumbalo
1864,GBPS : BHAGAT ARGAN DAS,401030093,"25.1587976244816, 68.9720519642853",Matli,Dumbalo
1865,GGPS : SHAH MUHAMMAD PUNJABI,401030136,"25.1471839134305, 68.9456235811329",Matli,Dumbalo
1866,GGPS : ALTAF JAT,401030137,"25.1579237207778, 68.9405656029926",Matli,Dumbalo
1867,GGPS : PIR SAKHI USMAN,401030142,"25.1821540073018, 68.939632611778",Matli,Dumbalo
1868,GGPS : KOT AHMEDIA,401030144,"25.1749687141225, 68.9749680702046",Matli,Dumbalo
1869,GGPS : DODO GISHKORI,401030146,"25.1724679548391, 68.9362382515406",Matli,Dumbalo
1872,GBPS : SONO KHAN KORAI,401030226,"25.1877529422271, 68.9191337032287",Matli,Dumbalo
1874,GBPS : QAZI MUHAMMAD YAQOOB,401030228,"25.1692925636504, 68.8923986002995",Matli,Dumbalo
1875,GBPS : NOOR MUHAMMAD WIRK,401030229,"25.1822519568854, 68.9558163151456",Matli,Dumbalo
1876,GBPS : HAJI MISRI GASHKORI,401030230,"25.1716851978658, 68.9406207452988",Matli,Dumbalo
1877,GBPS : KHAN MUHAMMAD PANHWAR,401030231,"25.1767, 68.9603",Matli,Dumbalo
1878,GBPS : LOUNG PANHWAR,401030233,"25.1472, 68.9764",Matli,Dumbalo
1879,GBPS : KIRAR PANHWAR,401030234,"25.1466603493136, 68.9807491997976",Matli,Dumbalo
1882,GBPS : QAMAR DIN AHMEDANI,401030238,"25.1176925600417, 68.9798973575593",Matli,Dumbalo
1883,GBPS : HAJI DHINGANO TALPUR,401030239,"25.129696439595, 68.9645815620197",Matli,Dumbalo
1884,GBPS : HAJI KANBHOO KORAI,401030240,"25.1394199864403, 68.9423933197426",Matli,Dumbalo
1885,GBPS : SHER MUHAMMAD DARS,401030241,"25.1569287309662, 68.9261567309207",Matli,Dumbalo
1886,GBPS : HAJI MUHAMMAD QASIM LUND,401030242,"25.1477979509101, 68.9533904190532",Matli,Dumbalo
1887,GBPS : SOHRAB CHANG,401030243,"25.155, 68.955",Matli,Dumbalo
1888,GBPS : ABDUL WAHAB DARS,401030245,"25.1496473312781, 68.9683701614392",Matli,Dumbalo
1890,GBPS : KOT AHMEDIA @ NIM CHANG,401030264,"25.1746427297015, 68.9443808174196",Matli,Dumbalo
1891,GBPS : QAZI FATEH MUHAMMAD ARAIN,401030267,"25.1221148617861, 68.969943844761",Matli,Dumbalo
1892,GBPS : MUNSHI ABDUL AZIZ,401030279,"25.1226759620935, 68.9380446921107",Matli,Tharo Kot @ Ali Muhammad Bozdar
1893,GBELS : KHAN MUHAMMAD JASKANI,401030283,"25.1368904466471, 68.9278417797027",Matli,Tharo Kot @ Ali Muhammad Bozdar
1894,GBPS : HAJI MUHAMMAD JASKANI,401030285,"25.1363774913365, 68.9424044113901",Matli,Tharo Kot @ Ali Muhammad Bozdar
1895,GBPS : SOOMAR LUND,401030303,"25.1535328147573, 68.9373707293377",Matli,Dumbalo
1896,GBPS : HAJI DODO KHAN GISHKORI,401030304,"25.1724795172093, 68.9362438245294",Matli,Dumbalo
1897,GBPS : HAJI DHANI BUX KORAI,401030305,"25.1527236659317, 68.9604916549202",Matli,Dumbalo
1898,GBPS : SAITH AZIZ,401030306,"25.1534242418003, 68.9748262729892",Matli,Dumbalo
1899,GBPS : ABDUL REHMAN HALEPOTO,401030308,"25.167228541094, 68.9253042092886",Matli,Ghulam Shah Laghari
1901,GBPS : KARAM ALI KORAI,401030311,"25.1881207952717, 68.9083269415143",Matli,Dumbalo
1902,GBPS : KANJI KOLHI,401030509,"25.1292946088361, 68.9496454510506",Matli,Tharo Kot @ Ali Muhammad Bozdar
1903,GBPS : MUHAMMAD KHALID JAT,401030517,"25.1736088927551, 68.9249864520941",Matli,Dumbalo
1904,GBPS : SHAH MUHAMMAD CHANG,401030525,"25.1692, 68.9508",Matli,Dumbalo
1905,GBPS : HAJI DIN MUHAMMAD,401030537,"25.1468, 68.9494",Matli,Dumbalo
1907,GBPS : MUHAMMAD BACHAL PANHWAR,401030562,"25.1208372194118, 68.9253310227773",Matli,Tharo Kot @ Ali Muhammad Bozdar
1908,GBPS : IMMAM BUX LAGHARI,401030577,"25.170294341016, 68.8991352320173",Matli,Ghulam Shah Laghari
1909,GBPS : RORO KOLHI,401030579,"25.141447359472, 68.9537002930725",Matli,Dumbalo
1910,GBPS : GHULAM MUHAMMAD SAMRAH,401030584,"25.1853084902208, 68.9678585362351",Matli,Dumbalo
1911,GBPS : METHO KOLHI,401030585,"25.1614761288573, 68.9656789145361",Matli,Dumbalo
1913,GBPS : KANDO ARIAN,401030631,"25.1471618560747, 68.968838679319",Matli,Dumbalo
1914,GBPS : KHAMOON NIZAMANI,401030632,"25.1139895424324, 68.9398112643163",Matli,Tharo Kot @ Ali Muhammad Bozdar
1915,GBPS : SATHI PANHWAR,401030634,"25.1382567017016, 68.9800831732873",Matli,Dumbalo
1916,GBPS : GHULAM MUHAMMAD AHMEDANI @ VERSI KO,401030638,"25.1826443663301, 68.9441288495561",Matli,Dumbalo
1917,GBPS : BHAROO KOLHI,401030643,"25.1482097596213, 68.9731621723271",Matli,Dumbalo
1918,GBPS : MANIK KHAN JISKANI,401030645,"25.1369816995879, 68.9390670709904",Matli,Tharo Kot @ Ali Muhammad Bozdar
1921,GBLSS : PIR SAKHI USMAN SHAH,401030666,"25.1828759889336, 68.938480531686",Matli,Dumbalo
1922,GBLSS : DHANI BUX KORAI,401030670,"25.152643324988, 68.9610416610851",Matli,Dumbalo
1923,GBELS : NEW DUMBALO,401030685,"25.1475910032157, 68.9578796033687",Matli,Dumbalo
2009,GBPS : OTAQUE ARSHAD CHANDIO AT PUNHAL KHA,401030642,"25.0590730494528, 68.9428996408301",Matli,Thari
2021,GBPS : GUL HASSAN NIZAMANI,401030009,"25.050731547704, 68.8650488331795",Matli,Thari
2028,GGPS : GUL HASAN NIZAMANI,401030116,"25.0502220694036, 68.8651612427822",Matli,Thari
2033,GBPS : FAZAL BAGRANI,401030247,"25.0550052700511, 68.8378596077227",Matli,Haji Sawan
2041,GBPS : KARO LUND,401030291,"25.036669, 68.842092",Matli,Thari
2042,GBPS : ABDULLAH KHAN LAGHARI,401030292,"25.0400740994773, 68.8486294966288",Matli,Thari
2109,GBPS : SOONHARO KHASKHELI,401030012,"25.069074013084, 68.7286324144859",Matli,Malhan
2113,GBPS : MALHAN,401030056,"25.0622498628031, 68.7070309915922",Matli,Malhan
2116,GBPS : HAJI DHANI BUX KHASKHELI,401030073,"25.0675131918597, 68.7332395082636",Matli,Malhan
2117,GBPS : SAHIB KHAN TALPUR,401030075,"25.0812497043514, 68.8218812081327",Matli,Nabi Bux Lamboh
2119,GBPS : MUHAMMAD IBRAHIM KHOSO,401030097,"25.0740724105072, 68.7968058139086",Matli,Nabi Bux Lamboh
2124,GGPS : IBRAHIM KHOSO,401030148,"25.0742991785593, 68.7960304756042",Matli,Nabi Bux Lamboh
2127,GGPS : DHANI BUX KHASKHELI UC MALHAN,401030173,"25.0675431226295, 68.7332315270595",Matli,Malhan
2129,GGPS : SOONHARO KHASKHELI,401030179,"25.0685427150296, 68.7290823187164",Matli,Malhan
2130,GGPS : SAHIB KHAN TALPUR,401030192,"25.0806086437552, 68.8227825411729",Matli,Nabi Bux Lamboh
2136,GBPS : YARU MANGARIO,401030362,"25.1015759824728, 68.8052332909953",Matli,Nabi Bux Lamboh
2137,GBPS : GAHI DASTI,401030363,"25.0964871813315, 68.804613989686",Matli,Nabi Bux Lamboh
2138,GBELS : KIRAR KHOSO,401030366,"25.0755460774964, 68.7919454458185",Matli,Nabi Bux Lamboh
2144,GBPS : SAYED SANPO SHAH,401030468,"25.0740042714096, 68.7072980403838",Matli,Malhan
2146,GBPS : BABU MEHAR,401030473,"25.0744610646138, 68.7134459850943",Matli,Malhan
2295,GGPS : JAN MUHAMMAD LAGHARI,401030169,"25.1647924427117, 68.9536073008939",Matli,Ghulam Shah Laghari
2308,GBPS : LOUNG KHAN DASTI,401030374,"25.1158900399601, 68.8905486924836",Matli,Haji Allah Dino Surewal @ Kalro Mori
2333,GBPS : MAJNOON SOHO,401030019,"25.0517340317827, 68.9648673097723",Matli,Tharo Kot @ Ali Muhammad Bozdar
2334,GBPS : HUSSAIN BUX ARAIN,401030033,"25.0665059017038, 68.9620589186665",Matli,Tharo Kot @ Ali Muhammad Bozdar
2335,GBPS : ALI MUHAMMAD BOZDAR,401030034,"25.0664696020895, 68.9489675725477",Matli,Tharo Kot @ Ali Muhammad Bozdar
2336,GBPS : HAJI AHMED KHAN BAGRANI,401030081,"25.0719657639754, 68.8608651874247",Matli,Thari
2337,GGPS : HUSSAIN BUX ARAIN,401030117,"25.0658831005307, 68.9626182366111",Matli,Tharo Kot @ Ali Muhammad Bozdar
2338,GGPS : BASER ABAD,401030139,"25.0484530668491, 68.8771533976989",Matli,Thari
2339,GGPS : AHMED KHAN BAGRANI,401030168,"25.0697219626654, 68.8612282342985",Matli,Thari
2340,GGPS : ALI MUHAMMAD BOZDAR,401030174,"25.0658275802296, 68.9473273938595",Matli,Tharo Kot @ Ali Muhammad Bozdar
21026,GGPS : DOST MUHAMMAD JUNEJO@ JUMOO JAT,901000046,"25.136430452897, 68.9423747884107",Matli,Khanpur
21030,GBPS : KIRSHAN BHEEL,401030719,"25.1705689363712, 68.9123943534525",Matli,Dumbalo
21031,GBPS : ALLAH DINO KHASKHELI,401030717,"25.1865594505952, 68.8983749891703",Matli,Dumbalo
21179,GBPS : HAMID HALEPOTO@PATEL SOOMRO KHASKHE,401030711,"25.0676942966662, 68.9226543883489",Matli,Tharo Kot @ Ali Muhammad Bozdar
27514,GBPS : HAJI CHHUTTO BHURGRI,401030560,"25.0974432209595, 68.9611437470688",Matli,Tharo Kot @ Ali Muhammad Bozdar
27515,GBPS : HAJI MUHAMMAD BHATTI,401030309,"25.1580288471275, 68.9099101229115",Matli,Ghulam Shah Laghari
28246,GBLSS : SALEH SHAH,401030712,"25.1724556414402, 68.9362395381694",Matli,Dumbalo
28571,GBHS : MALHAN,401030698,"25.0635482917537, 68.7034046904436",Matli,Malhan
34872,GBPS : FATEH PUR AT M. ISMAIL BURGARI,401030280,"25.1064227382635, 68.9593165412976",Matli,Tharo Kot @ Ali Muhammad Bozdar
34873,GBPS : MUHAMMAD USMAN NIZAMANI,401030302,"25.0877681661012, 68.8808369741528",Matli,Thari
34874,GBPS : HAJI PUNHOON CHANDIO,401030555,"25.0990402098176, 68.8888330893807",Matli,Thari
34881,GBPS : AHMED SEHTO,401030232,"25.1647410485235, 68.953560613217",Matli,Dumbalo
34882,GBPS : HAJI GULAB ARAIN,401030244,"25.1468543399473, 68.9703310985206",Matli,Dumbalo
34883,GBPS : SAKHI ABAD,401030516,"25.1467294899568, 68.9486045618681",Matli,Dumbalo
51302,GGPS : HAJI MUHAMMAD HASSAN NIZAMANI,301000009,"25.0899037885351, 68.9118075363232",Matli,Tharo Kot @ Ali Muhammad Bozdar
863,GGPS : CHANDIA NAGAR,401010185,"24.6690777030368, 68.8357025360279",Badin,Badin-Mc
868,GBPS : ITEFAQ COLONY,401010384,"24.6689290282799, 68.8282831068122",Badin,Badin-Mc
882,GBPS : RAMZAN BHATTI,401010066,"24.6456109182327, 68.8485436177433",Badin,Badin-Mc
889,GGPS : WARD NO. 5 BADIN,401010142,"24.6535211731371, 68.8409703975914",Badin,Badin-Mc
892,GGPS : QAMBRANI MOHALLA,401010163,"24.6446967174965, 68.8483902873989",Badin,Badin-Mc
895,GGPS : GHARIBABAD BADIN,401010172,"24.656595508136, 68.8415036999839",Badin,Badin-Mc
901,GBPS : MALLAH MOHALA BADIN,401010386,"24.6553301400908, 68.8451381057633",Badin,Badin-Mc
909,GBPS : KHAIR MUHAMMED NIZAMANI,401010586,"24.652943439104, 68.850111362339",Badin,Badin-Mc
930,GGPS : KOT PIR ALI SHAH,401010184,"24.6514466491069, 68.8353404412664",Badin,Badin-Mc
1015,GGPS : KANDO CHANDIO@IMAM BUX KHOSO,401010206,"24.6980710293757, 68.9277170593542",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1017,GBPS : ARAB KHOSO,401010210,"24.6795666828221, 68.9345593731609",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1018,GBPS : HAJI ALI MUHAMMAD KHOSO,401010211,"24.7077509837655, 68.9345580266937",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1019,GBPS : BALOCH KHAN KHOSO,401010213,"24.6926257662792, 68.9293424783648",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1024,GBPS : SHAH JO KOT,401010221,"24.6830750017361, 68.9185881610713",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1029,GBPS : MIAN MALLAH,401010338,"24.7152642507625, 68.8893882944679",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1031,GBPS : AMEEN UMRANI,401010340,"24.735618390703, 68.9307479556403",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1032,GBPS : GAJO KHOSO @ BHOORO UMRANI,401010341,"24.7431627963055, 68.9304783943295",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1040,GBPS : MEENHAN WASAYO UMRANI,401010354,"24.7406914885716, 68.9101445668938",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1047,GBPS : CHHUTO HALEPOTO,401010461,"24.6892932036041, 68.9149564499658",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1056,GBPS : MURAD ALI KHOSO,401010522,"24.6974398640923, 68.9280965920291",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1057,GBPS : DHANOO THEBO,401010549,"24.7252309235093, 68.8813202081125",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1058,GBPS : AJAIB JUNEJO,401010551,"24.7306145178792, 68.9274206753077",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1060,GBPS : HAJI KHAN KHOSO,401010569,"24.6988995450224, 68.9208465813101",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1061,GBPS : HAJI MUHAMMAD RAHIM KHOSO,401010571,"24.6823487193884, 68.935378789008",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1062,GBPS : DR. MAZHAR FORM@ YOUSIF JUNEJO,401010572,"24.7369484984261, 68.9314413065714",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1063,GBPS : MALWANI @ HAJI MUHAMMAD SOOMRO,401010575,"24.7018517630051, 68.8806778186562",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1066,GBPS : ALAM KHAN KHOSO,401010617,"24.6837768761178, 68.9450964338579",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1069,GBPS : MUHAMMAD URS MALLAH,401010651,"24.7131600891449, 68.9391902088126",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1070,GBPS : ALOO SOOMRO,401010652,"24.7225626312361, 68.9145024412216",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1071,GBPS : BACHAL HINGORJO,401010655,"24.7336024899266, 68.9229400454462",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1072,GBPS : HAJI LAKHADINO KHOSO,401010693,"24.6918703080179, 68.9454746249317",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1075,GBPS : MUHAMMAD QASIM UMRANI,401010696,"24.7390678810678, 68.9184299103422",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1077,GBPS : UMED ALI KHOSO,401010699,"24.6943511108486, 68.9290883812037",Badin,Zainul Abdin Alias / Jhando Shah Dargah
1079,GBPS : IBRAHIM MALLAH,401010701,"24.6824913027684, 68.9240585270027",Badin,Zainul Abdin Alias / Jhando Shah Dargah
2362,GGPS : SOBHO KOLHI,401040165,"24.7684375726388, 69.0264853837092",Tando Bago,Saeed Khan Bhurgri @ Khoski
2479,GBPS : SHAMOON UMRANI,401050013,"24.774502, 68.944103",Talhar,Pir Bahadur Shah Siqiqui
2733,GBPS : ALLAH DITO PATHAN,401040472,"24.7721267979754, 69.0406786760246",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2806,GBPS : MUHAMMAD SARKI @ KAMAN SERKI,401040066,"24.6810838316182, 69.0116836115723",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2807,GBPS : HAJI QASIM SOOMRO,401040068,"24.6948116788085, 68.9635714895524",Tando Bago,Pahar Mari
2808,GBPS : HAJI TALIB JUNEJO,401040070,"24.7231704352664, 68.941195163527",Tando Bago,Pahar Mari
2809,GBPS : ALLAH WARAYO JAT,401040071,"24.769066566105, 68.94553363353",Tando Bago,Pahar Mari
2810,GBPS : GHULAM HUSSAIN JUNEJO @ PAROO KOLOH,401040074,"24.7610901881933, 68.9875095338126",Tando Bago,Pahar Mari
2811,GGPS : LAJ BAHIRO HALEPOTO,401040116,"24.7475121147233, 68.9775726194681",Tando Bago,Pahar Mari
2812,GGPS : HAJI QASIM SOOMRO,401040126,"24.6947288332583, 68.9632415780422",Tando Bago,Pahar Mari
2813,GGPS : HAJI AHMED ZAUR,401040127,"24.7563552200645, 68.9550273137286",Tando Bago,Pahar Mari
2814,GGPS : WALIDAD MACHHI,401040144,"24.7712608841875, 68.9519950751462",Tando Bago,Pahar Mari
2815,GGPS : ALI MUHAMMAD BHAN,401040145,"24.7722642734093, 68.9446458217503",Tando Bago,Pahar Mari
2816,GGPS : BEHRA MEMOON,401040146,"24.7194707762143, 68.9963856347399",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2817,GGPS : ALLAH WARAYO JAT,401040147,"24.7694282286989, 68.944805413286",Tando Bago,Pahar Mari
2819,GGPS : HAJI TALIB JUNEJO,401040149,"24.7231801764983, 68.9412783089279",Tando Bago,Pahar Mari
2820,GGPS : SIRAJ DIN HALEPOTA,401040168,"24.7168296845457, 69.0533772121863",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2821,GBPS : HAJI AHMED KALOI @ WAHID BUX BULEDI,401040197,"24.6846445151256, 69.0238139026366",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2824,GBPS : WALI SHAH,401040264,"24.764357, 68.945553",Tando Bago,Pahar Mari
2825,GBPS : SAEED KHAN JAMALI,401040265,"24.7323953513115, 69.0018278360367",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2826,GBPS : BACHOO SOOMRO,401040266,"24.6845201795464, 68.9637887483833",Tando Bago,Pahar Mari
2827,GBPS : QAZI IBRAHIM MEMON,401040268,"24.7561994049816, 69.0276655552289",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2828,GBELS : MAQBOOL SHAH,401040269,"24.7208595365014, 68.9425081023571",Tando Bago,Pahar Mari
2829,GBPS : BOHRA MEMON,401040270,"24.7194220350809, 68.9964459842441",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2830,GBPS : HAJI MUHAMMAD PARYAL BULEDI,401040271,"24.6877950191103, 69.0071117878954",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2831,GBPS : QADIR BUX HINGORJO,401040274,"24.7369435990283, 68.9568337802091",Tando Bago,Pahar Mari
2832,GBPS : RAHIMDAD CHANDIO,401040275,"24.746046955497, 69.0389576550326",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2833,GBPS : SIRAJUDDIN HALEPOTO,401040276,"24.7168515887703, 69.0534818136704",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2834,GBPS : SALAR HALEPATO,401040277,"24.7253059122717, 69.0278184405965",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2835,GBPS : UMAR MALLAH,401040363,"24.7752475964132, 68.9590144161382",Tando Bago,Pahar Mari
2836,GBPS : MINYAGI USMAN MALLAH,401040364,"24.7622787563884, 69.0153568983078",Tando Bago,Pahar Mari
2838,GBPS : HAJI AHMED MALLAH,401040367,"24.721069037453, 68.976574838658",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2839,GBPS : DODO MALLAH,401040368,"24.742411291351, 69.0196216106415",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2840,GBPS : UMER KHOKHAR,401040370,"24.6950821792253, 68.9504031844931",Tando Bago,Pahar Mari
2841,GBPS : KAMDAR ALI MUHAMMAD MALLAH,401040371,"24.7091155391358, 68.9553599060575",Tando Bago,Pahar Mari
2842,GBPS : MUHAMMAD SEHTO,401040373,"24.7369460256893, 68.9704459945348",Tando Bago,Pahar Mari
2843,GBPS : MAJNOO SHEEDI,401040375,"24.7473732742795, 68.9656743417677",Tando Bago,Pahar Mari
2844,GBPS : SOOMAR SOHO AT JAFFER MALLAH,401040378,"24.724448300762, 68.9833071842785",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2845,GBPS : YOUSAF KHASKHELI,401040379,"24.7440981798459, 68.955224455396",Tando Bago,Pahar Mari
2846,GBPS : KHAN MUHAMMAD HINGRO,401040380,"24.730253, 68.952761",Tando Bago,Pahar Mari
2847,GBPS : TAYYAB HALEPOTO,401040431,"24.7315037113084, 68.9892509587603",Tando Bago,Pahar Mari
2848,GBPS : ALLAH DINO BAKARI,401040432,"24.7378790675778, 68.9341717960436",Tando Bago,Pahar Mari
2849,GBPS : ALI MUHAMMAD BHAN,401040433,"24.7722691368676, 68.9446941015125",Tando Bago,Pahar Mari
2850,GBPS : USMAN HINGORJO,401040434,"24.7001374308824, 68.9743083724377",Tando Bago,Pahar Mari
2851,GBPS : BACHAL KHOKHER,401040435,"24.6883098492524, 68.9470195775229",Tando Bago,Pahar Mari
2852,GBPS : KHUDA BUX CHANDIO,401040436,"24.7194269404054, 69.0467467904091",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2853,GBPS : ABDUL RAHMAN HALEPOTO,401040437,"24.7284779541829, 69.0203189852833",Tando Bago,Pahar Mari
2854,GBPS : HAJI AHMED ZAUR,401040439,"24.757989613074, 68.952992857595",Tando Bago,Pahar Mari
2855,GBPS : WALI MUHAMMAD KHOSO AT WALI DAD MAC,401040468,"24.771242, 68.952005",Tando Bago,Pahar Mari
2856,GBPS : LAUNG THEBO,401040469,"24.7590296390817, 68.9965921643375",Tando Bago,Pahar Mari
2857,GBPS : JAMIL AHMED SOHO,401040470,"24.746283214195, 68.9417865872383",Tando Bago,Pahar Mari
2858,GBPS : ABDULLAH KHAN BULEDI,401040478,"24.7062914699338, 69.0375924094523",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2859,GBPS : HAJI MUHAMMAD BULEDI,401040480,"24.7040740682677, 69.0366965532303",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2860,GBPS : SHARIF CHANDIO,401040541,"24.7429728056443, 69.0475957086686",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2861,GBPS : NOOR MUHAMMAD NAHIYOON,401040542,"24.7114132570708, 69.0479162332417",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2862,GBPS : HAJI DOST MUHAMMAD MEMON,401040544,"24.7166225626689, 68.9930972463884",Tando Bago,Haji Paryal Buledi @ Waryal Shah Stop
2863,GBPS : HAJI SALEEM JUNEJO,401040545,"24.7418668432012, 68.9967584615944",Tando Bago,Pahar Mari
